YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,CAE_TYPE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,OUT_OF_DIRECTIVES,CRIT_CODE,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,NUMBER_OFFERS
2018,3,43306,R209.S3,0,0,N,Statens vegvesen Region sør,Postboks 723,Arendal,4808,OUT  ,NO,NO,N,1,General public\services,N,N,N,S,NO,N,N,N,45233141,45233.0,45233141,Y,5.0,1.0,344568.9,344568.9,344568.9,N,OPE,0,L,N,1,1.0
2018,3,43306,R209.S3,0,0,N,Statens vegvesen,Postboks 723,Arendal,4808,OUT  ,NO,NO,N,1,General public\services,N,N,N,S,NO,N,N,N,45233141,45233.0,45233141,Y,5.0,1.0,696535.56,696535.56,696535.56,N,OPE,0,L,N,1,1.0
2018,3,43306,R209.S3,0,0,N,Statens vegvesen Region sør,Postboks 723,Arendal,4808,OUT  ,NO,NO,N,1,General public\services,N,N,N,S,NO,N,N,N,45233141,45233.0,45233141,Y,5.0,1.0,128158.37,128158.37,128158.37,N,OPE,0,L,N,1,2.0
2018,3,43306,R209.S3,0,0,N,Statens vegvesen,Postboks 723,Arendal,4808,OUT  ,NO,NO,N,1,General public\services,N,N,N,S,NO,N,N,N,45233141,45233.0,45233141,Y,5.0,1.0,458140.14,458140.14,458140.14,N,OPE,0,L,N,1,1.0
2018,3,43306,R209.S3,0,0,N,Statens vegvesen region sør,Postboks 723,Arendal,4808,OUT  ,NO,NO,N,1,General public\services,N,N,N,S,NO,N,N,N,45233141,45233.0,45233141,Y,5.0,1.0,181297.21,181297.21,181297.21,N,OPE,0,L,N,1,3.0
2018,3,43306,R209.S3,0,0,N,Statens vegvesen Region sør,Postboks 723,Arendal,4808,OUT  ,NO,NO,N,1,General public\services,N,N,N,S,NO,N,N,N,45233141,45233.0,45233141,Y,5.0,1.0,797574.89,786321.96,786321.96,N,OPE,0,L,N,1,3.0
2018,3,43312,R209.S3,0,0,N,Miljødirektoratet,Brattørkaia 15B,Trondheim,7010,OUT  ,NO,NO,N,1,Environment,N,N,N,S,NO04,N,N,N,45000000,45000.0,90700000,Y,5.0,1.0,156290.7,106982.34,106982.34,N,OPE,0,L,N,1,2.0
2018,3,43312,R209.S3,0,0,N,Oslo kommune v/ Undervisningsbygg Oslo KF,Postboks 6473 Etterstad,Oslo,0605,OUT  ,NO,NO,N,R,Other,N,N,N,W,NO,N,N,N,45000000,45000.0,45113000---45210000,Y,5.0,1.0,10419380.05,10419380.05,10419380.05,N,OPE,0,M,N,1,3.0
2018,3,43312,R209.S3,0,0,N,Oslo kommune v/Brann- og redningsetaten,Arne Garborgs plass 1,Oslo,0179,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO011,N,N,N,45333000,45333.0,51135100---51810000,Y,5.0,1.0,323551.03,323551.03,323551.03,N,OPE,0,M,N,1,2.0
2018,3,43312,R209.S3,0,0,N,Balsfjord Kommune,Rådhusgata 11,Storsteinnes,9050,OUT  ,NO,NO,N,3,General public\services,N,N,N,S,NO072,N,N,N,45233139,45233.0,34143000---34921000---44113910---45233229---45246410,N,5.0,1.0,3907267.52,3907267.52,3907267.52,N,OPE,0,M,N,1,22.0
2018,3,43312,R209.S3,0,0,N,Balsfjord Kommune,Rådhusgata 11,Storsteinnes,9050,OUT  ,NO,NO,N,3,General public\services,N,N,N,S,NO072,N,N,N,45233141,45233.0,45233139---45233229---45246410,N,5.0,1.0,1094034.9,1094034.9,1094034.9,N,OPE,0,M,N,1,4.0
2018,3,43314,R209.S3,0,0,N,VIVA IKS,Vebjørns vei 2,Lierstranda,3414,OUT  ,NO,NO,N,8,General public\services,N,N,N,S,NO032,N,N,N,45233141,45233.0,90620000---90630000,Y,5.0,1.0,0.1,0.1,0.1,N,OPE,0,M,N,15,17.0
2018,3,43316,R209.S3,0,0,N,Karmøy kommune,"Rådhuset, Postboks 167",Kopervik,4291,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO043,N,N,N,45000000,45000.0,45110000---45212225,N,5.0,1.0,7668663.71,7668663.71,7668663.71,N,OPE,0,M,N,1,3.0
2018,6,43315,R209.S3,0,0,N,Ringsaker kommune,Postboks 363,Brumunddal,2381,OUT  ,NO,NO,N,4,Water,N,N,N,W,"NO021,NO",N,N,N,45232430,45232.0,41110000---45232430---45350000,Y,5.0,1.0,13545194.06,2387528.0,2387528.0,N,NIC,0,,N,1,3.0
2018,6,43315,R209.S3,0,0,N,Ringsaker kommune,Postboks 13,Brumunddal,2381,OUT  ,NO,NO,N,4,Water,N,N,N,W,"NO021,NO",N,N,N,45000000,45000.0,44162500---45252126---45000000,Y,5.0,1.0,13545194.06,4369964.68,4369964.68,N,OPE,0,,N,1,2.0
2018,3,43319,R209.S3,0,0,N,Meløy Eiendom KF v/Sweco Norge AS,Dronningens gate 52/54,Narvik,8509,OUT  ,NO,NO,N,R,Other,N,N,N,W,"NO071,NO07,NO",N,N,N,45000000,45000.0,45000000---45215210---45215213---71240000,Y,5.0,1.0,16621073.09,16621073.09,16621073.09,N,NIC,0,M,N,1,3.0
2018,6,43322,R209.S3,0,0,N,Sporveien AS,Økernveien 9,Oslo,0608,OUT  ,NO,NO,N,4,"Urban railway, tramway, trolleybus or bus services",N,N,N,W,NO011,N,N,N,45000000,45000.0,45231110---45231300---45232100---45232400---45230000---45233100---45233120---45233220---45234116---45234121---45233300,Y,5.0,1.0,14951647.62,14951647.62,14951647.62,N,NIC,0,,N,1,3.0
2018,3,43326,R209.S3,0,0,N,Statens vegvesen,Postboks 8142 Dep,Oslo,0033,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,"NO043,NO04,NO",N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,13810383.05,13810383.05,13810383.05,N,OPE,0,L,N,1,6.0
2018,3,43334,R209.S3,0,0,N,Statens vegvesen,Postboks 8142 Dep,Oslo,0033,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO06,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,9697580.41,9697580.41,9697580.41,N,OPE,0,L,N,1,4.0
2018,3,43334,R209.S3,0,0,N,Oslo kommune v/ Undervisningsbygg Oslo KF,Postboks 6473 Etterstad,Oslo,0605,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO,N,N,N,45000000,45000.0,45212212---71320000,Y,5.0,1.0,849091.12,849091.12,849091.12,N,OPE,0,M,N,1,1.0
2018,6,43334,R209.S3,0,0,N,Bane Nor SF,,Oslo,0155,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO,N,N,N,45230000,45230.0,45232300---45231110,Y,5.0,1.0,4147562.39,4147562.39,4147562.39,N,NIC,0,,N,1,4.0
2018,3,43335,R209.S3,0,0,N,Orkdal kommune,Allfarveien 5,Orkanger,7300,OUT  ,NO,NO,N,3,Other,N,N,N,W,NO061,N,N,N,45000000,45000.0,45213000,Y,5.0,5.0,10563139.15,10563139.15,10563139.15,N,OPE,0,L,N,5,5.0
2018,3,43335,R209.S3,0,0,N,Orkdal kommune,Allfarveien 5,Orkanger,7300,OUT  ,NO,NO,N,3,Other,N,N,N,W,NO061,N,N,N,45000000,45000.0,45331210---48921000,Y,5.0,5.0,10563139.15,10563139.15,10563139.15,N,OPE,0,L,N,5,5.0
2018,3,43335,R209.S3,0,0,N,Orkdal kommune,Allfarveien 5,Orkanger,7300,OUT  ,NO,NO,N,3,Other,N,N,N,W,NO061,N,N,N,45000000,45000.0,45231113---45331230---45232451,Y,5.0,5.0,10563139.15,10563139.15,10563139.15,N,OPE,0,L,N,5,4.0
2018,3,43335,R209.S3,0,0,N,Orkdal kommune,Allfarveien 5,Orkanger,7300,OUT  ,NO,NO,N,3,Other,N,N,N,W,NO061,N,N,N,45000000,45000.0,42511110---39711124---42500000,Y,5.0,5.0,10563139.15,10563139.15,10563139.15,N,OPE,0,L,N,5,4.0
2018,3,43335,R209.S3,0,0,N,Orkdal kommune,Allfarveien 5,Orkanger,7300,OUT  ,NO,NO,N,3,Other,N,N,N,W,NO061,N,N,N,45000000,45000.0,45315100---45232300,Y,5.0,5.0,10563139.15,10563139.15,10563139.15,N,OPE,0,L,N,5,5.0
2018,3,43335,R209.S3,0,0,N,Statens vegvesen,Postboks 8142 Dep,Oslo,0033,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO053,N,N,N,45000000,45000.0,45315100,Y,5.0,1.0,9252077.73,9252077.73,9252077.73,N,OPE,0,L,N,1,4.0
2018,3,43340,R209.S3,0,0,N,Statens Vegvesen,Postboks 8142 Dep,Oslo,0033,OUT  ,NO,NO,N,3,Other,N,N,N,W,"NO012,NO",N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,7500759.47,7500759.47,7500759.47,N,OPE,0,L,N,1,7.0
2018,3,43347,R209.S3,0,0,N,Nesodden kommune,Postboks 123,Nesoddtangen,1451,OUT  ,NO,NO,N,3,Other,N,N,N,W,NO012,N,N,N,45000000,45000.0,,N,5.0,1.0,17774295.39,17774295.39,17774295.39,N,OPE,0,M,N,1,3.0
2018,3,43348,R209.S3,0,0,N,Levanger kommune,Håkon den Godes gate 30,Levanger,7600,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO062,N,N,N,45000000,45000.0,45000000---45200000---45210000---45214200---45214220---71000000---71200000,N,5.0,1.0,3242511.07,3242511.07,3242511.07,N,OPE,0,M,N,1,6.0
2018,3,43348,R209.S3,0,0,N,Levanger kommune,Håkon den Godes gate 30,Levanger,7600,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO062,N,N,N,45000000,45000.0,45000000---45200000---45210000---45214200---45214220,N,5.0,1.0,798124.51,798124.51,798124.51,N,OPE,0,M,N,1,4.0
2018,3,43347,R209.S3,0,0,N,Statens vegvesen,Postboks 8142 Dep,Oslo,0033,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO051,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,29949768.99,29949768.99,29949768.99,N,OPE,0,M,N,1,3.0
2018,3,43349,R209.S3,0,0,N,Sykehusbygg HF,Klæbuveien 118,Trondheim,7031,OUT  ,NO,NO,N,6,Other,N,N,N,W,NO061,N,N,N,45215140,45215.0,45000000,Y,5.0,1.0,31296539.31,31296539.31,31296539.31,N,NIC,0,M,N,1,3.0
2018,3,43350,R209.S3,0,0,N,Statsbygg Hovedkontor,Postbok 8106 Dep. (Biskop Gunnerusgt. 6),Oslo,0032,OUT  ,NO,NO,N,6,Other,N,N,N,W,NO,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,5626465.23,5626465.23,5626465.23,N,OPE,0,L,N,1,2.0
2018,3,43353,R209.S3,0,0,N,Vestnes kommune,Rådhuset,Vestnes,6390,OUT  ,NO,NO,N,3,Health,N,N,N,W,NO053,N,N,N,45000000,45000.0,71000000---71500000,N,5.0,1.0,29926543.37,29926543.37,29926543.37,N,OPE,0,M,N,1,4.0
2018,3,43353,R209.S3,0,0,N,Statens vegvesen,Postboks 8142 Dep,Oslo,0033,OUT  ,NO,NO,N,N,General public\services,N,N,N,W,NO011,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,5571009.95,5566448.76,5566448.76,N,OPE,0,M,N,1,4.0
2018,3,43354,R209.S3,0,0,N,Statens vegvesen,Postboks 8142 Dep,Oslo,0033,OUT  ,NO,NO,N,N,General public\services,N,N,N,W,"NO031,NO02,NO01",N,N,N,45000000,45000.0,45000000---34996100---34942000---50232200,N,5.0,1.0,5685352.64,5685352.64,5685352.64,N,OPE,0,L,N,1,2.0
2018,3,43362,R209.S3,0,0,N,Oslo kommune v/ Undervisningsbygg Oslo KF,Postboks 6473 Etterstad,Oslo,0605,OUT  ,NO,NO,N,3,Other,N,N,N,W,NO011,N,N,N,45000000,45000.0,45113000---45315100---45331000---45331210,Y,5.0,1.0,10419380.05,10419380.05,10419380.05,N,OPE,0,L,N,1,5.0
2018,3,43364,R209.S3,0,0,N,Rogaland Fylkeskommune,"Fakturamottak, PB 299",Stavanger,4002,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO043,N,N,N,45214500,45214.0,45262800---71240000,N,5.0,1.0,6772597.03,6772597.03,6772597.03,N,OPE,0,M,N,1,7.0
2018,3,43364,R209.S3,0,0,N,Renovasjon i Grenland IKS,Postboks 3046,Skien,3707,OUT  ,NO,NO,N,3,General public\services,N,N,N,S,NO034,N,N,N,45112400,45112.0,45100000---45112000---45233251---45310000---45315100---90500000,Y,5.0,1.0,1677520.19,104193.8,104193.8,N,OPE,0,L,N,1,1.0
2018,3,43368,R209.S3,0,0,N,Kystverket,Finnesv. 14,Kabelvåg,8310,OUT  ,NO,NO,N,N,General public\services,N,N,N,W,NO053,N,N,N,45241000,45241.0,45112000---45240000---45247120,Y,5.0,1.0,6840685.18,6840685.18,6840685.18,N,OPE,0,L,N,1,3.0
2018,3,43368,R209.S3,0,0,N,Flekkefjord kommune,Kirkeg. 50,Flekkefjord,4400,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO042,N,N,N,45000000,45000.0,45000000,N,5.0,1.0,2474602.76,2309606.67,2309606.67,N,OPE,0,M,N,1,3.0
2018,3,43368,R209.S3,0,0,N,Flekkefjord kommune,Kirkegaten 50,Flekkefjord,4400,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO042,N,N,N,45240000,45240.0,45000000---45200000---45240000,Y,5.0,1.0,5673352.44,3780436.36,3780436.36,N,OPE,0,L,N,1,2.0
2018,6,43369,R209.S3,0,0,N,Asker kommune,Postboks 353,Asker,1372,OUT  ,NO,NO,N,4,Other,N,N,N,W,NO012,N,N,N,45000000,45000.0,,Y,5.0,1.0,4792914.82,4792914.82,4792914.82,N,NIC,0,M,N,1,2.0
2018,3,43372,R209.S3,0,0,N,Statens vegvesen,Postboks 8142 Dep,Oslo,0033,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO071,N,N,N,45000000,45000.0,45111210---45112100---45112600---45221113---45232451---45233000---45233300---45316000---45341000,Y,5.0,1.0,5101529.56,5101529.56,5101529.56,N,OPE,0,M,N,1,3.0
2018,3,43374,R209.S3,0,0,N,"Orkdal kommune, Tekniske tjenester","Allfarveien 5, Postboks 83",Orkanger,7301,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO061,N,N,N,45232000,45232.0,45232000,N,5.0,1.0,1057577.6,1057577.6,1057577.6,N,NIC,0,M,N,1,4.0
2018,3,43376,R209.S3,0,0,N,Nye Veier,Tangen 76,Kristiansand,4608,OUT  ,NO,NO,N,6,Other,N,N,N,W,NO042,N,N,N,45000000,45000.0,45100000---45233139---63712200---71240000---71250000---71311220---71313450---71320000---71322000---71322500---71400000---71420000---77200000,N,5.0,1.0,156290700.7,156290700.7,0.0,N,NIC,0,M,N,1,4.0
2018,3,43377,R209.S3,0,0,N,Nye Veier AS,Tangen 76,Kristiansand,4608,OUT  ,NO,NO,N,6,Other,N,N,N,W,"NO062,NO061",N,N,N,45000000,45000.0,45100000---45233139---63712200---71240000---71250000---71311220---71313450---71320000---71322000---71322500---71400000---71420000---77200000,N,5.0,1.0,437613961.97,437613961.97,437613961.97,N,NIC,0,M,N,1,5.0
2018,6,43377,R209.S3,0,0,N,Bane NOR SF,Postboks 4350,Hamar,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO011,N,N,N,45234100,45234.0,,N,5.0,1.0,25944256.32,25944256.32,25944256.32,N,NIC,0,M,N,1,2.0
2018,3,43382,R209.S3,0,0,N,Oslo kommune v/ Kultur- og idrettsbygg Oslo KF,Pb.1514 Vika,Oslo,0117,OUT  ,NO,NO,N,8,General public\services,N,N,N,W,NO,N,N,N,45000000,45000.0,45000000,Y,5.0,1.0,21568116.7,17184488.88,17184488.88,N,OPE,0,M,N,1,3.0
2018,3,43382,R209.S3,0,0,N,Kragerø kommune,Postboks 128,Kragerø,3791,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO,N,N,N,45000000,45000.0,45213150,Y,5.0,1.0,18682286.85,18682286.85,18682286.85,N,NIC,0,M,N,1,2.0
2018,3,43382,R209.S3,0,0,N,Oslo kommune v/ Undervisningsbygg Oslo KF,Postboks 6473 Etterstad,Oslo,0605,OUT  ,NO,NO,N,R,Other,N,N,N,W,NO011,N,N,N,45000000,45000.0,45210000---45214200,Y,5.0,1.0,33342016.15,33342016.15,33342016.15,N,OPE,0,M,N,1,6.0
2018,3,43384,R209.S3,0,0,N,Statens vegvesen Region sør,Postboks 723 Stoa,Arendal,4808,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO,N,N,N,45000000,45000.0,,Y,5.0,1.0,4599784.94,4599784.94,4599784.94,N,OPE,0,L,N,1,5.0
2018,6,43385,R209.S3,0,0,N,Bane NOR SF,Postboks 4350,Hamar,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO,N,N,N,45213321,45213.0,,N,5.0,1.0,11461318.05,11357124.25,11357124.25,N,NIC,0,M,N,1,4.0
2018,6,43389,R209.S3,0,0,N,Bane NOR SF,Postboks 4350,Hamar,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO03,N,N,N,45110000,45110.0,45110000,Y,5.0,1.0,2686845.53,2686845.53,2686845.53,N,NIC,0,M,N,1,3.0
2018,3,43391,R209.S3,0,0,N,Statens vegvesen,Postboks 8142 Dep,Oslo,0033,OUT  ,NO,NO,N,1,General public\services,N,N,N,W,NO021,N,N,N,45000000,45000.0,,Y,5.0,1.0,5090354.93,5090354.93,5090354.93,N,OPE,0,L,N,1,4.0
2018,6,43392,R209.S3,0,0,N,Bane NOR SF,Postboks 4350,Hamar,2308,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO,N,N,N,45221242,45221.0,45221242,Y,5.0,1.0,30528783.54,30528783.54,30528783.54,N,NIC,0,M,N,1,3.0
2018,3,43397,R209.S3,0,0,N,Øvre Romerike Innkjøpssamarbeid,Tunvegen 17,Gardemoen,2060,OUT  ,NO,NO,N,R,General public\services,N,N,N,W,NO012,N,N,N,45262800,45262.0,45000000---45210000---45211350---45212000---45212200---45212212---45231300---45262300---45300000---45310000---45311000---45311100---45311200---45313000---45330000---45331000---45331200---45331210---45332000---45332200---45400000---45430000---71000000---71310000,Y,5.0,1.0,26048450.12,26048450.12,26048450.12,N,NIC,0,M,N,1,3.0
2018,3,43398,R209.S3,0,0,N,Oslo kommune v/ Undervisningsbygg Oslo KF,Postboks 6473 Etterstad,Oslo,0605,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO,N,N,N,45261215,45261.0,09300000---09330000---09331000---09332000---31710000---31711100---44112400---45000000---45200000---45220000---45222000---45260000---45300000---45315100---71300000---71310000---71311000---71314000,Y,5.0,1.0,238396.67,238396.67,238396.67,N,OPE,0,M,N,1,5.0
2018,6,43398,R209.S3,0,0,N,Bane NOR SF,Stortorvet 7,Oslo,0155,OUT  ,NO,NO,N,4,Railway services,N,N,N,W,NO02,N,N,N,45234100,45234.0,50225000,Y,5.0,1.0,,,,N,NIC,0,,N,1,3.0
2018,3,43402,R209.S3,0,0,N,Nye Veier,Tangen 76,Kristiansand,4608,OUT  ,NO,NO,N,6,Other,N,N,N,W,NO042,N,N,N,45000000,45000.0,45100000---45233139---63712200---71240000---71250000---71311220---71313450---71320000---71322000---71322500---77200000,N,5.0,1.0,484501172.18,484501172.18,484501172.18,N,NIC,0,M,N,1,4.0
2018,3,43404,R209.S3,0,0,N,Forsvarsbygg,Grev Wedels plass 5,Oslo,0151,OUT  ,NO,NO,N,1,Defence,N,N,N,W,NO061,N,N,N,45000000,45000.0,44111400---44111510---45262700---45323000---45324000---45421130---45432200---45453100,Y,5.0,1.0,1219768.53,1219768.53,1219768.53,N,OPE,0,L,N,1,5.0
2018,3,43404,R209.S3,0,0,N,Sykehusbygg HF,Klæbuveien 118,Trondheim,7031,OUT  ,NO,NO,N,6,Other,N,N,N,W,NO053,N,N,N,45262700,45262.0,45000000---45213150---45215140,N,5.0,1.0,1427455.07,1427455.07,1427455.07,N,OPE,0,L,N,1,3.0
2018,3,43410,R209.S3,0,0,N,Øygarden kommune,Ternholmvegen 2,Rong,5337,OUT  ,NO,NO,N,3,"Recreation, culture and religion",N,N,N,W,NO051,N,N,N,45212212,45212.0,45000000,N,5.0,1.0,6772597.03,6772597.03,6772597.03,N,OPE,0,M,N,1,3.0
2018,3,43410,R209.S3,0,0,N,Stjørdal Kommune,Postboks 133,Stjørdal,7501,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,"NO062,NO",N,N,N,45000000,45000.0,71000000,N,5.0,1.0,26048450.12,26048450.12,26048450.12,N,NIC,0,M,N,1,3.0
2018,3,43413,R209.S3,0,0,N,Statsbygg,Biskop Gunnerus' gate 6,Oslo,0103,OUT  ,NO,NO,N,8,Other,N,N,N,W,NO011,N,N,N,45000000,45000.0,45111210---45200000---45210000---45212353---45213000---45262300---45422000---45440000,Y,5.0,1.0,4376139.62,4376139.62,4376139.62,N,OPE,0,M,N,1,3.0
2018,3,43413,R209.S3,0,0,N,Statens vegvesen Region sør,Postboks 723,Arendal,4808,OUT  ,NO,NO,N,1,General public\services,N,N,N,S,NO,N,N,N,45233141,45233.0,45233141,Y,5.0,1.0,969808.28,969808.28,969808.28,N,OPE,0,L,N,1,3.0
2018,3,43413,R209.S3,0,0,N,Sandefjord Kommune,Sandefjordsveien 3,Sandefjord,3208,OUT  ,NO,NO,N,3,General public\services,N,N,N,W,NO033,N,N,N,45212225,45212.0,45214200---71240000,N,5.0,1.0,12385453.3,12385453.3,12385453.3,N,OPE,0,L,N,1,7.0
